credit_id,client_id,cycle,objet,montant,duree_mois,dti,date_debut,en_defaut
6655,2218,CYCLE_1,MICRO_ENTREPRISE,5139,24,0.304,2024-04-12,1
6656,2218,CYCLE_1,SANTE,3473,6,0.191,2024-01-10,0
6657,2218,CYCLE_2,EDUCATION,9312,18,0.255,2024-12-15,0
6658,2218,CYCLE_1,EDUCATION,4588,6,0.556,2025-04-05,0
6659,2219,CYCLE_2,SANTE,12603,18,0.369,2023-10-30,0
6660,2219,CYCLE_3,EDUCATION,15167,12,0.184,2025-05-16,0
6661,2219,CYCLE_1,MICRO_ENTREPRISE,13788,18,0.351,2024-10-23,0
6662,2220,CYCLE_1,LOGEMENT,6760,18,0.201,2025-05-17,0
6663,2220,CYCLE_2,MICRO_ENTREPRISE,11790,12,0.425,2023-08-05,0
6664,2221,CYCLE_1,MICRO_ENTREPRISE,7910,12,0.119,2023-07-02,0
6665,2221,CYCLE_1,EDUCATION,10407,18,0.645,2023-12-04,0
6666,2221,CYCLE_2,LOGEMENT,15191,24,0.391,2024-01-28,0
6667,2221,CYCLE_1,EDUCATION,9559,9,0.253,2025-11-11,0
6668,2221,CYCLE_2,CONSOMMATION,6890,18,0.05,2023-04-11,0
6669,2221,CYCLE_1,CONSOMMATION,3832,12,0.711,2024-01-16,0
6670,2222,CYCLE_1,LOGEMENT,300,9,0.625,2025-05-24,1
6671,2222,CYCLE_1,MICRO_ENTREPRISE,362,9,0.235,2025-04-15,0
6672,2222,CYCLE_2,LOGEMENT,698,24,0.556,2024-08-07,0
6673,2222,CYCLE_2,SANTE,789,12,0.651,2024-12-29,1
6674,2222,CYCLE_1,MICRO_ENTREPRISE,513,18,0.264,2025-06-06,0
6675,2222,CYCLE_2,CONSOMMATION,468,6,0.05,2023-08-20,0
6676,2223,CYCLE_1,SANTE,1546,18,0.355,2023-07-01,0
6677,2223,CYCLE_2,MICRO_ENTREPRISE,3768,12,0.206,2025-08-10,1
6678,2223,CYCLE_2,LOGEMENT,3614,12,0.267,2024-03-11,0
6679,2223,CYCLE_1,SANTE,2119,9,0.065,2025-09-28,1
6680,2224,CYCLE_1,CONSOMMATION,3342,6,0.172,2025-03-28,0
6681,2225,CYCLE_1,EDUCATION,499,12,0.238,2025-06-09,0
6682,2225,CYCLE_2,CONSOMMATION,801,18,0.415,2023-06-27,1
6683,2225,CYCLE_1,CONSOMMATION,510,24,0.583,2024-04-26,0
6684,2226,CYCLE_1,EDUCATION,887,18,0.929,2024-07-30,0
6685,2226,CYCLE_1,SANTE,636,12,0.524,2025-08-07,0
6686,2226,CYCLE_1,CONSOMMATION,828,9,0.47,2023-03-13,1
6687,2226,CYCLE_1,SANTE,683,24,0.167,2023-03-31,0
6688,2227,CYCLE_3,SANTE,10009,18,0.196,2025-10-09,1
6689,2228,CYCLE_3,CONSOMMATION,17044,9,0.45,2025-12-10,0
6690,2229,CYCLE_3,SANTE,4018,9,0.18,2025-08-01,0
6691,2229,CYCLE_2,EDUCATION,3510,24,0.168,2025-10-30,0
6692,2230,CYCLE_2,EDUCATION,11346,6,0.221,2023-11-10,0
6693,2230,CYCLE_3,EDUCATION,15297,6,0.05,2023-08-06,1
6694,2231,CYCLE_4,LOGEMENT,6031,18,0.568,2025-01-15,1
6695,2231,CYCLE_3,CONSOMMATION,5073,18,0.21,2025-02-20,1
6696,2232,CYCLE_2,CONSOMMATION,9857,18,0.474,2025-08-08,0
6697,2232,CYCLE_3,MICRO_ENTREPRISE,15868,6,0.211,2023-05-08,0
6698,2232,CYCLE_2,SANTE,14362,9,0.216,2024-09-21,0
6699,2232,CYCLE_1,MICRO_ENTREPRISE,3696,12,0.244,2024-06-28,1
6700,2232,CYCLE_1,SANTE,14273,18,0.155,2023-10-11,0
6701,2232,CYCLE_1,EDUCATION,5712,12,0.433,2025-07-13,0
6702,2233,CYCLE_1,CONSOMMATION,1747,12,0.455,2024-12-15,0
6703,2234,CYCLE_3,EDUCATION,16194,12,0.476,2024-12-12,0
6704,2234,CYCLE_3,CONSOMMATION,17800,12,0.299,2025-08-21,0
6705,2234,CYCLE_1,LOGEMENT,6765,9,0.13,2024-01-12,0
6706,2234,CYCLE_1,MICRO_ENTREPRISE,8865,12,0.218,2024-02-02,0
6707,2235,CYCLE_2,LOGEMENT,7570,24,0.418,2024-09-26,0
6708,2235,CYCLE_2,LOGEMENT,7394,24,0.455,2023-07-12,1
6709,2235,CYCLE_2,CONSOMMATION,6679,9,0.24,2025-10-26,0
6710,2235,CYCLE_1,SANTE,2664,12,0.521,2025-12-10,1
6711,2235,CYCLE_1,MICRO_ENTREPRISE,4771,24,0.474,2024-06-24,0
6712,2236,CYCLE_3,EDUCATION,8027,6,0.651,2025-04-17,1
6713,2236,CYCLE_3,CONSOMMATION,8741,9,0.323,2025-06-09,1
6714,2236,CYCLE_3,LOGEMENT,9942,9,0.111,2023-03-28,1
6715,2237,CYCLE_4,SANTE,7113,12,0.73,2025-02-14,0
6716,2237,CYCLE_2,MICRO_ENTREPRISE,3214,9,0.475,2023-03-14,1
6717,2238,CYCLE_2,LOGEMENT,5271,18,0.287,2025-12-29,0
6718,2239,CYCLE_1,SANTE,7128,18,0.28,2024-07-02,0
6719,2240,CYCLE_3,EDUCATION,1785,18,0.069,2023-12-24,1
6720,2240,CYCLE_1,SANTE,670,18,0.096,2023-09-08,0
6721,2240,CYCLE_3,MICRO_ENTREPRISE,922,24,0.255,2026-01-04,0
6722,2240,CYCLE_2,CONSOMMATION,1385,24,0.512,2024-10-28,1
6723,2240,CYCLE_1,CONSOMMATION,837,6,0.676,2023-03-27,0
6724,2241,CYCLE_1,SANTE,14454,24,0.462,2023-08-31,0
6725,2241,CYCLE_1,MICRO_ENTREPRISE,11594,24,0.132,2023-09-01,1
6726,2241,CYCLE_2,SANTE,13027,18,0.294,2025-08-06,0
6727,2241,CYCLE_1,EDUCATION,5674,9,0.16,2024-03-04,1
6728,2242,CYCLE_1,EDUCATION,2516,24,0.228,2025-08-19,0
6729,2242,CYCLE_4,SANTE,5541,9,0.273,2023-06-27,1
6730,2242,CYCLE_2,SANTE,4531,12,0.241,2023-03-12,1
6731,2242,CYCLE_2,SANTE,895,6,0.209,2024-03-16,0
6732,2243,CYCLE_3,MICRO_ENTREPRISE,855,12,0.095,2025-05-31,0
6733,2244,CYCLE_1,SANTE,2544,18,0.359,2023-09-07,0
6734,2244,CYCLE_4,SANTE,7843,9,0.437,2025-08-02,0
6735,2244,CYCLE_1,EDUCATION,3916,6,0.197,2025-03-01,0
6736,2244,CYCLE_2,EDUCATION,4189,6,0.178,2024-06-15,0
6737,2245,CYCLE_3,LOGEMENT,4361,9,0.099,2023-09-20,1
6738,2245,CYCLE_1,SANTE,7321,9,0.227,2025-11-24,0
6739,2245,CYCLE_4,SANTE,9882,12,0.206,2024-06-27,0
6740,2245,CYCLE_2,CONSOMMATION,7495,9,0.498,2024-08-20,0
6741,2246,CYCLE_1,CONSOMMATION,1764,6,0.375,2023-08-31,1
6742,2246,CYCLE_1,CONSOMMATION,7076,9,0.339,2024-03-08,0
6743,2247,CYCLE_4,SANTE,11936,12,0.366,2024-12-17,0
6744,2247,CYCLE_1,LOGEMENT,7282,24,0.068,2023-04-30,0
6745,2247,CYCLE_2,CONSOMMATION,6881,18,0.126,2025-08-03,0
6746,2248,CYCLE_2,EDUCATION,2114,6,0.334,2023-05-26,0
6747,2248,CYCLE_1,EDUCATION,2192,6,0.25,2026-01-31,0
6748,2248,CYCLE_4,MICRO_ENTREPRISE,3337,9,0.087,2025-05-29,0
6749,2248,CYCLE_1,MICRO_ENTREPRISE,2197,12,0.186,2024-07-17,1
6750,2248,CYCLE_1,CONSOMMATION,1824,9,0.335,2025-06-04,0
6751,2248,CYCLE_4,CONSOMMATION,4266,24,0.19,2023-07-30,0
6752,2248,CYCLE_1,LOGEMENT,1759,18,0.05,2025-04-14,0
6753,2248,CYCLE_2,EDUCATION,2855,9,0.668,2023-09-03,0
6754,2249,CYCLE_2,SANTE,3693,18,0.613,2023-05-01,0
6755,2249,CYCLE_1,LOGEMENT,3638,9,0.588,2024-05-09,0
6756,2249,CYCLE_2,EDUCATION,3152,9,0.509,2024-07-17,0
6757,2249,CYCLE_2,SANTE,3553,24,0.209,2023-05-29,1
6758,2249,CYCLE_1,LOGEMENT,3283,24,0.305,2023-09-22,1
6759,2249,CYCLE_2,EDUCATION,3425,12,0.097,2024-06-03,0
6760,2250,CYCLE_4,LOGEMENT,9133,9,0.407,2024-01-19,0
6761,2250,CYCLE_1,CONSOMMATION,981,24,0.09,2025-02-09,0
6762,2251,CYCLE_1,CONSOMMATION,2855,12,0.721,2024-01-10,0
6763,2252,CYCLE_1,MICRO_ENTREPRISE,7814,12,0.386,2024-11-07,0
6764,2252,CYCLE_2,EDUCATION,12628,24,0.806,2023-06-12,0
6765,2252,CYCLE_4,MICRO_ENTREPRISE,22289,12,0.308,2024-08-10,0
6766,2252,CYCLE_1,LOGEMENT,11306,18,0.133,2026-02-11,0
6767,2252,CYCLE_4,SANTE,21565,9,0.32,2025-05-28,0
6768,2252,CYCLE_3,CONSOMMATION,17037,18,0.346,2025-04-04,0
6769,2253,CYCLE_2,EDUCATION,7288,6,0.108,2024-01-09,0
6770,2253,CYCLE_1,CONSOMMATION,2647,9,0.556,2024-10-04,0
6771,2253,CYCLE_3,MICRO_ENTREPRISE,8172,6,0.137,2024-11-09,0
6772,2254,CYCLE_2,LOGEMENT,6309,24,0.351,2023-09-29,0
6773,2255,CYCLE_1,EDUCATION,1837,24,0.638,2025-01-07,0
6774,2255,CYCLE_1,MICRO_ENTREPRISE,3594,6,0.423,2023-06-26,1
6775,2255,CYCLE_4,EDUCATION,5601,6,0.465,2024-01-27,0
6776,2255,CYCLE_1,SANTE,2171,6,0.453,2026-01-31,0
6777,2256,CYCLE_3,LOGEMENT,4120,18,0.168,2024-08-18,0
6778,2256,CYCLE_1,LOGEMENT,2419,18,0.452,2025-04-25,0
6779,2256,CYCLE_3,SANTE,4229,18,0.461,2025-09-12,0
6780,2256,CYCLE_2,MICRO_ENTREPRISE,3812,9,0.355,2024-11-07,0
6781,2256,CYCLE_1,EDUCATION,3316,24,0.171,2025-07-25,0
6782,2257,CYCLE_1,MICRO_ENTREPRISE,2060,12,0.324,2024-03-11,1
6783,2257,CYCLE_2,LOGEMENT,5701,9,0.152,2024-01-14,0
6784,2257,CYCLE_2,EDUCATION,5065,6,0.189,2024-08-25,0
6785,2258,CYCLE_1,SANTE,8931,6,0.484,2024-03-05,0
6786,2258,CYCLE_3,SANTE,14265,24,0.309,2025-10-12,0
6787,2258,CYCLE_3,LOGEMENT,14414,24,0.181,2023-05-28,0
6788,2259,CYCLE_1,EDUCATION,923,24,0.222,2026-02-22,1
6789,2259,CYCLE_1,LOGEMENT,2610,9,0.415,2023-03-07,1
6790,2259,CYCLE_1,EDUCATION,2380,9,0.563,2025-10-24,0
6791,2259,CYCLE_1,EDUCATION,2076,12,0.348,2024-07-26,0
6792,2259,CYCLE_3,LOGEMENT,1378,18,0.09,2025-06-18,1
6793,2259,CYCLE_1,SANTE,2083,6,0.05,2024-07-07,0
6794,2260,CYCLE_2,SANTE,6524,9,0.557,2024-12-23,0
6795,2260,CYCLE_1,MICRO_ENTREPRISE,3605,6,0.352,2023-07-14,0
6796,2260,CYCLE_1,MICRO_ENTREPRISE,4404,18,0.3,2024-09-15,0
6797,2260,CYCLE_4,CONSOMMATION,10836,24,0.334,2025-11-03,0
6798,2261,CYCLE_1,EDUCATION,2278,12,0.304,2024-05-22,0
6799,2262,CYCLE_1,EDUCATION,5244,24,0.506,2025-01-23,0
6800,2262,CYCLE_3,CONSOMMATION,8016,18,0.472,2025-12-24,0
6801,2262,CYCLE_4,SANTE,11781,6,0.435,2024-03-12,0
6802,2263,CYCLE_1,CONSOMMATION,3718,6,0.539,2023-07-07,0
6803,2263,CYCLE_4,SANTE,9528,12,0.639,2025-11-30,0
6804,2264,CYCLE_2,SANTE,470,18,0.094,2024-07-27,0
6805,2264,CYCLE_1,SANTE,370,18,0.167,2024-10-15,0
6806,2264,CYCLE_2,LOGEMENT,698,9,0.082,2024-09-29,0
6807,2264,CYCLE_2,CONSOMMATION,443,12,0.339,2024-03-01,0
6808,2265,CYCLE_3,LOGEMENT,4434,18,0.585,2025-08-20,0
6809,2265,CYCLE_1,MICRO_ENTREPRISE,5618,9,0.407,2025-03-22,1
6810,2265,CYCLE_1,EDUCATION,5729,12,0.262,2025-07-25,0
6811,2265,CYCLE_3,EDUCATION,6134,12,0.351,2023-12-09,1
6812,2265,CYCLE_2,EDUCATION,2790,6,0.067,2024-08-31,0
6813,2265,CYCLE_4,MICRO_ENTREPRISE,7016,18,0.167,2024-08-15,0
6814,2265,CYCLE_3,MICRO_ENTREPRISE,6780,12,0.253,2023-08-22,0
6815,2266,CYCLE_3,LOGEMENT,5731,9,0.063,2023-07-31,0
6816,2266,CYCLE_2,CONSOMMATION,5214,24,0.497,2024-10-06,0
6817,2266,CYCLE_2,LOGEMENT,5004,9,0.447,2024-05-19,0
6818,2267,CYCLE_1,CONSOMMATION,300,18,0.053,2024-03-12,0
6819,2268,CYCLE_1,CONSOMMATION,2978,6,0.412,2024-10-26,1
6820,2268,CYCLE_1,CONSOMMATION,4291,24,0.069,2026-01-13,1
6821,2268,CYCLE_1,CONSOMMATION,4703,18,0.692,2025-10-03,0
6822,2268,CYCLE_1,CONSOMMATION,5763,6,0.571,2023-05-01,1
6823,2268,CYCLE_2,EDUCATION,8223,18,0.306,2025-12-15,0
6824,2268,CYCLE_2,LOGEMENT,7322,6,0.083,2023-09-20,0
6825,2269,CYCLE_2,CONSOMMATION,8066,18,0.186,2025-04-23,0
6826,2269,CYCLE_2,LOGEMENT,8273,6,0.212,2024-03-02,0
6827,2270,CYCLE_2,MICRO_ENTREPRISE,6298,6,0.13,2025-02-25,0
6828,2270,CYCLE_1,MICRO_ENTREPRISE,4218,24,0.653,2025-03-20,0
6829,2270,CYCLE_1,LOGEMENT,4889,18,0.953,2023-12-03,0
6830,2271,CYCLE_2,LOGEMENT,4717,18,0.299,2025-02-02,0
6831,2272,CYCLE_2,SANTE,6844,9,0.215,2023-04-08,0
6832,2273,CYCLE_3,EDUCATION,12209,24,0.109,2023-10-28,0
6833,2274,CYCLE_4,EDUCATION,9762,24,0.247,2025-06-19,0
6834,2274,CYCLE_4,LOGEMENT,6624,12,0.531,2025-09-04,0
6835,2274,CYCLE_1,CONSOMMATION,2176,6,0.19,2024-12-10,0
6836,2274,CYCLE_2,SANTE,3314,12,0.107,2025-11-29,0
6837,2274,CYCLE_2,CONSOMMATION,5279,12,0.363,2024-10-03,1
6838,2275,CYCLE_1,EDUCATION,1765,9,0.074,2024-11-21,0
6839,2275,CYCLE_2,CONSOMMATION,2129,6,0.357,2023-03-03,1
6840,2275,CYCLE_3,CONSOMMATION,2250,24,0.285,2024-08-10,0
6841,2275,CYCLE_1,MICRO_ENTREPRISE,2192,24,0.146,2024-03-17,0
6842,2276,CYCLE_4,SANTE,13036,18,0.262,2024-05-27,0
6843,2276,CYCLE_4,MICRO_ENTREPRISE,8891,6,0.471,2023-11-26,0
6844,2276,CYCLE_1,CONSOMMATION,3184,12,0.09,2025-05-13,0
6845,2277,CYCLE_2,MICRO_ENTREPRISE,3841,9,0.222,2023-07-01,0
6846,2277,CYCLE_2,EDUCATION,3863,24,0.766,2024-10-02,1
6847,2277,CYCLE_2,CONSOMMATION,3153,24,0.267,2024-03-25,0
6848,2277,CYCLE_3,CONSOMMATION,2388,24,0.177,2024-03-28,1
6849,2278,CYCLE_1,MICRO_ENTREPRISE,425,6,0.387,2023-06-10,0
6850,2279,CYCLE_1,CONSOMMATION,5571,6,0.316,2026-02-22,0
6851,2280,CYCLE_1,SANTE,2199,6,0.285,2026-01-19,0
6852,2280,CYCLE_1,SANTE,2386,24,0.19,2024-11-25,0
6853,2280,CYCLE_1,CONSOMMATION,2387,24,0.313,2023-06-22,0
6854,2281,CYCLE_1,LOGEMENT,5749,9,0.09,2023-04-19,0
6855,2281,CYCLE_1,LOGEMENT,2582,24,0.218,2023-08-05,1
6856,2281,CYCLE_3,LOGEMENT,6905,6,0.92,2025-10-19,0
6857,2281,CYCLE_4,LOGEMENT,10765,24,0.345,2026-02-10,1
6858,2281,CYCLE_1,CONSOMMATION,2737,18,0.33,2025-02-10,0
6859,2281,CYCLE_2,CONSOMMATION,3628,24,0.46,2024-07-10,0
6860,2282,CYCLE_3,CONSOMMATION,3982,12,0.32,2025-11-05,0
6861,2282,CYCLE_1,CONSOMMATION,350,18,0.05,2024-01-08,0
6862,2282,CYCLE_1,LOGEMENT,2557,9,0.579,2024-07-28,0
6863,2282,CYCLE_1,EDUCATION,3204,18,0.569,2025-06-04,0
6864,2282,CYCLE_1,LOGEMENT,906,12,0.315,2025-11-06,0
6865,2283,CYCLE_2,SANTE,10453,9,0.149,2024-06-03,0
6866,2284,CYCLE_4,EDUCATION,843,24,0.593,2024-11-21,1
6867,2284,CYCLE_2,EDUCATION,554,12,0.316,2024-04-11,0
6868,2284,CYCLE_1,MICRO_ENTREPRISE,300,6,0.475,2023-05-01,0
6869,2285,CYCLE_1,LOGEMENT,4371,6,0.05,2024-09-25,1
6870,2286,CYCLE_3,LOGEMENT,13960,12,0.665,2023-09-05,1
6871,2286,CYCLE_2,SANTE,7139,9,0.135,2023-04-23,0
6872,2286,CYCLE_2,EDUCATION,9392,18,0.6,2023-12-14,0
6873,2287,CYCLE_1,SANTE,2200,24,0.062,2025-12-29,0
6874,2287,CYCLE_2,MICRO_ENTREPRISE,3257,24,0.378,2025-07-13,0
6875,2287,CYCLE_1,LOGEMENT,1817,24,0.645,2025-06-22,0
6876,2287,CYCLE_1,MICRO_ENTREPRISE,1911,18,0.222,2023-02-25,1
6877,2288,CYCLE_1,MICRO_ENTREPRISE,3509,9,0.064,2023-09-22,0
6878,2288,CYCLE_1,CONSOMMATION,1912,18,0.663,2025-03-26,0
6879,2288,CYCLE_2,EDUCATION,3717,9,0.4,2024-01-22,0
6880,2288,CYCLE_2,SANTE,6017,12,0.175,2023-03-08,0
6881,2289,CYCLE_1,LOGEMENT,3628,12,0.085,2024-04-09,0
6882,2289,CYCLE_3,CONSOMMATION,4520,24,0.122,2023-10-03,1
6883,2289,CYCLE_1,EDUCATION,4416,12,0.132,2025-03-20,0
6884,2289,CYCLE_1,SANTE,3704,6,0.38,2024-12-06,1
6885,2290,CYCLE_3,LOGEMENT,9697,24,0.486,2024-01-13,1
6886,2290,CYCLE_3,MICRO_ENTREPRISE,5862,12,0.505,2024-12-10,0
6887,2290,CYCLE_1,SANTE,4512,18,0.102,2023-09-20,0
6888,2291,CYCLE_1,EDUCATION,3663,24,0.599,2025-04-24,0
6889,2291,CYCLE_1,SANTE,3222,9,0.238,2023-08-02,0
6890,2291,CYCLE_1,MICRO_ENTREPRISE,3229,9,0.558,2024-04-08,0
6891,2291,CYCLE_1,CONSOMMATION,2741,9,0.214,2025-11-04,0
6892,2292,CYCLE_2,LOGEMENT,7401,18,0.577,2024-04-01,0
6893,2292,CYCLE_3,MICRO_ENTREPRISE,10899,18,0.252,2026-01-09,0
6894,2292,CYCLE_2,SANTE,15493,9,0.437,2024-04-19,0
6895,2293,CYCLE_1,SANTE,5944,12,0.321,2025-01-28,0
6896,2293,CYCLE_3,SANTE,8050,6,0.686,2023-08-23,0
6897,2293,CYCLE_3,CONSOMMATION,12115,12,0.654,2025-05-25,1
6898,2293,CYCLE_2,LOGEMENT,11331,9,0.754,2025-08-11,0
6899,2293,CYCLE_1,LOGEMENT,8158,12,0.364,2024-02-16,0
6900,2293,CYCLE_1,EDUCATION,2060,9,0.82,2025-08-31,1
6901,2293,CYCLE_1,SANTE,2107,9,0.682,2024-06-30,0
6902,2293,CYCLE_3,EDUCATION,15095,9,0.804,2024-01-18,0
6903,2294,CYCLE_1,LOGEMENT,1633,12,0.563,2023-03-29,1
6904,2294,CYCLE_1,MICRO_ENTREPRISE,2687,18,0.596,2025-08-05,0
6905,2294,CYCLE_3,EDUCATION,3455,6,0.495,2024-11-24,0
6906,2294,CYCLE_4,CONSOMMATION,4409,6,0.652,2025-08-05,0
6907,2295,CYCLE_1,EDUCATION,2571,9,0.349,2023-05-04,1
6908,2295,CYCLE_2,SANTE,6464,9,0.466,2024-12-04,0
6909,2295,CYCLE_3,EDUCATION,8678,12,0.172,2025-04-03,0
6910,2295,CYCLE_2,LOGEMENT,4427,18,0.472,2024-11-09,1
6911,2295,CYCLE_2,EDUCATION,6003,9,0.385,2024-04-03,0
6912,2296,CYCLE_1,LOGEMENT,8246,24,0.416,2026-02-07,0
6913,2296,CYCLE_2,SANTE,7172,6,0.241,2025-12-14,1
6914,2296,CYCLE_1,LOGEMENT,5642,24,0.583,2025-09-23,0
6915,2297,CYCLE_2,MICRO_ENTREPRISE,8238,9,0.336,2025-10-24,1
6916,2297,CYCLE_2,EDUCATION,8833,24,0.694,2026-02-03,0
6917,2297,CYCLE_3,MICRO_ENTREPRISE,17720,12,0.565,2023-03-01,0
6918,2298,CYCLE_3,SANTE,4296,18,0.476,2025-07-27,0
6919,2298,CYCLE_3,SANTE,4310,9,0.603,2023-11-20,0
6920,2299,CYCLE_3,MICRO_ENTREPRISE,8360,9,0.199,2023-11-19,1
6921,2300,CYCLE_1,SANTE,1994,9,0.278,2025-04-19,0
6922,2300,CYCLE_3,MICRO_ENTREPRISE,2373,12,0.549,2025-06-06,0
6923,2300,CYCLE_2,CONSOMMATION,1638,18,0.124,2024-05-01,0
6924,2301,CYCLE_1,LOGEMENT,3335,6,0.118,2025-10-04,1
6925,2301,CYCLE_2,EDUCATION,6264,6,0.496,2025-04-24,0
6926,2301,CYCLE_2,LOGEMENT,5979,9,0.249,2025-01-29,0
6927,2301,CYCLE_2,EDUCATION,5579,6,0.482,2024-04-17,0
6928,2302,CYCLE_2,MICRO_ENTREPRISE,4321,24,0.326,2024-07-04,0
6929,2302,CYCLE_2,LOGEMENT,3638,9,0.485,2024-08-21,1
6930,2302,CYCLE_2,SANTE,3293,6,0.325,2023-08-16,0
6931,2302,CYCLE_2,EDUCATION,4417,12,0.621,2024-02-27,0
6932,2302,CYCLE_3,MICRO_ENTREPRISE,4995,6,0.552,2024-07-18,1
6933,2303,CYCLE_1,SANTE,2844,6,0.619,2025-06-08,1
6934,2304,CYCLE_1,MICRO_ENTREPRISE,8622,18,0.401,2025-01-28,0
6935,2304,CYCLE_1,EDUCATION,3682,24,0.337,2023-09-22,1
6936,2304,CYCLE_2,SANTE,8028,9,0.152,2025-03-27,1
6937,2304,CYCLE_1,LOGEMENT,6320,24,0.679,2023-09-03,0
6938,2305,CYCLE_2,LOGEMENT,5326,24,0.159,2025-01-28,0
6939,2305,CYCLE_3,CONSOMMATION,7747,18,0.545,2024-04-12,0
6940,2305,CYCLE_2,EDUCATION,3685,6,0.372,2023-12-26,1
6941,2305,CYCLE_1,MICRO_ENTREPRISE,1651,9,0.253,2023-03-29,0
6942,2305,CYCLE_2,LOGEMENT,7951,18,0.511,2025-11-17,1
6943,2306,CYCLE_1,LOGEMENT,8460,24,0.238,2024-12-14,0
6944,2306,CYCLE_1,MICRO_ENTREPRISE,7009,12,0.472,2025-07-01,0
6945,2307,CYCLE_3,MICRO_ENTREPRISE,969,6,0.706,2025-07-12,0
6946,2307,CYCLE_1,EDUCATION,415,18,0.14,2023-08-29,0
6947,2307,CYCLE_3,MICRO_ENTREPRISE,1118,24,0.216,2023-08-07,1
6948,2307,CYCLE_3,CONSOMMATION,1162,24,0.585,2024-10-12,1
6949,2307,CYCLE_2,MICRO_ENTREPRISE,868,12,0.388,2024-04-19,0
6950,2307,CYCLE_2,CONSOMMATION,1048,9,0.62,2023-04-19,1
6951,2308,CYCLE_3,EDUCATION,8034,24,0.05,2024-01-05,0
6952,2308,CYCLE_1,SANTE,4465,24,0.699,2024-06-11,0
6953,2308,CYCLE_1,CONSOMMATION,3299,24,0.23,2024-01-13,0
6954,2308,CYCLE_1,SANTE,3299,18,0.269,2025-08-29,0
6955,2309,CYCLE_2,CONSOMMATION,7410,9,0.362,2025-04-16,0
6956,2309,CYCLE_1,LOGEMENT,6313,12,0.69,2025-05-16,0
6957,2309,CYCLE_2,MICRO_ENTREPRISE,3739,6,0.446,2023-06-04,0
6958,2310,CYCLE_1,MICRO_ENTREPRISE,1079,6,0.566,2025-04-21,0
6959,2311,CYCLE_1,CONSOMMATION,3456,18,0.052,2025-03-31,0
6960,2311,CYCLE_1,EDUCATION,3282,9,0.275,2024-01-09,0
6961,2311,CYCLE_3,CONSOMMATION,4805,24,0.452,2025-06-24,0
6962,2312,CYCLE_3,MICRO_ENTREPRISE,4123,24,0.285,2025-02-22,0
6963,2313,CYCLE_1,CONSOMMATION,4982,12,0.349,2025-01-12,1
6964,2313,CYCLE_1,MICRO_ENTREPRISE,7708,18,0.184,2025-12-02,1
6965,2313,CYCLE_3,CONSOMMATION,9669,24,0.334,2024-09-03,1
6966,2313,CYCLE_1,CONSOMMATION,6250,6,0.586,2025-04-29,0
6967,2313,CYCLE_1,EDUCATION,11598,6,0.524,2024-02-04,0
6968,2313,CYCLE_2,CONSOMMATION,9895,12,0.803,2024-02-22,0
6969,2314,CYCLE_1,MICRO_ENTREPRISE,7910,9,0.86,2024-01-23,0
6970,2314,CYCLE_1,MICRO_ENTREPRISE,13496,6,0.122,2024-11-13,0
6971,2314,CYCLE_2,CONSOMMATION,9238,9,0.357,2024-05-10,0
6972,2314,CYCLE_3,CONSOMMATION,17689,24,0.548,2025-03-02,0
6973,2315,CYCLE_3,SANTE,9210,6,0.347,2025-01-22,0
6974,2315,CYCLE_1,EDUCATION,7017,9,0.124,2023-03-17,0
6975,2315,CYCLE_1,EDUCATION,3734,9,0.212,2024-03-20,0
6976,2315,CYCLE_1,SANTE,4607,12,0.157,2023-07-20,0
6977,2316,CYCLE_1,CONSOMMATION,9268,24,0.477,2024-02-20,0
6978,2316,CYCLE_1,SANTE,5023,9,0.344,2023-03-09,0
6979,2316,CYCLE_1,CONSOMMATION,7668,12,0.881,2025-09-20,0
6980,2317,CYCLE_1,EDUCATION,4860,9,0.236,2023-03-15,0
6981,2318,CYCLE_1,SANTE,463,6,0.715,2025-10-18,0
6982,2318,CYCLE_3,CONSOMMATION,926,18,0.081,2023-08-18,0
6983,2318,CYCLE_2,CONSOMMATION,840,12,0.374,2024-08-19,1
6984,2318,CYCLE_3,MICRO_ENTREPRISE,773,6,0.443,2023-12-20,0
6985,2318,CYCLE_1,EDUCATION,300,24,0.421,2025-04-30,1
6986,2319,CYCLE_1,MICRO_ENTREPRISE,300,24,0.768,2025-11-09,1
6987,2319,CYCLE_1,CONSOMMATION,383,12,0.342,2024-12-06,1
6988,2319,CYCLE_2,EDUCATION,663,24,0.59,2023-04-01,1
6989,2319,CYCLE_1,CONSOMMATION,527,24,0.195,2023-12-10,0
6990,2320,CYCLE_1,SANTE,300,24,0.198,2025-06-19,0
6991,2320,CYCLE_2,CONSOMMATION,526,24,0.414,2023-09-10,1
6992,2320,CYCLE_2,CONSOMMATION,393,6,0.483,2024-10-31,0
6993,2320,CYCLE_1,EDUCATION,300,6,0.736,2023-09-18,0
6994,2321,CYCLE_1,CONSOMMATION,1712,12,0.344,2024-08-18,0
6995,2322,CYCLE_1,MICRO_ENTREPRISE,2982,24,0.838,2024-04-09,1
6996,2322,CYCLE_2,CONSOMMATION,3929,12,0.199,2023-11-10,1
6997,2323,CYCLE_4,LOGEMENT,1640,9,0.245,2023-04-26,0
6998,2323,CYCLE_1,SANTE,371,12,0.501,2024-04-05,0
6999,2323,CYCLE_2,EDUCATION,1380,12,0.331,2023-06-09,0
